User ID,First Name,Last Name,Country,Phone,Email,SIN,Password
493,Annelise,Arton,Cyprus,925-8373,aarton@mail.com,752419365,AZU.t=m?Ri){hU.
916,Elston,Arton,Finland,997-9639,earton@charter.net,377874621,{Z3R&~fdsmCmX
1547,Gayelord,Arton,Netherlands,997-8386,garton@yahoo.es,593212521,=&4w8Q<0Q
4343,Kalila,Arton,Suriname,444-6071,karton@chello.nl,653693818,<PY<Dk^'
6451,Farrell,Arton,Zambia,867-6990,farton@gmail.com,241111371,g#{uaVq<
7002,Noni,Arton,Trinidad and Tobago,219-4310,narton@earthlink.net,392717551,z@5FH}DO
7027,Yves,Arton,Montenegro,908-9878,yarton@wanadoo.fr,810802277,a&hmm<$
8042,Keene,Arton,Tajikistan,219-8296,karton@windstream.net,984439507,z5bpIEFs
2547,Jaimie,Ashmole,Panama,209-7993,jashmole@yahoo.es,152897782,[5@uBri_({
4326,Ferdinand,Ashmole,Jamaica,444-9958,fashmole@hetnet.nl,612699071,I_Ju`]
6256,Christoph,Ashmole,Slovakia,867-1558,cashmole@ymail.com,107565281,I%~zo3
6547,Caddric,Ashmole,Israel,209-1724,cashmole@gmail.com,609711760,(xs%Rg>{;k
6575,Rooney,Ashmole,Romania,444-6546,rashmole@hotmail.de,943903739,w$nWds^_1
6994,Darn,Ashmole,Albania,209-7562,dashmole@yahoo.co.in,795602070,V}}.OX
7468,Phillie,Ashmole,Azerbaijan,219-6023,pashmole@sky.com,991224153,<3<ql]
8282,Benedikta,Ashmole,Albania,429-7146,bashmole@ymail.com,404862046,htIu-7;ma^dacW+
8312,Red,Ashmole,Costa Rica,209-7867,rashmole@tiscali.it,269494075,]K?P0Mms
114,Kylie,Astie,North Macedonia,925-8785,kastie@yahoo.com.ar,303224465,lj|r~T@S)$
1795,Everett,Astie,Myanmar (formerly Burma),925-2086,eastie@yahoo.co.uk,328907542,vHWB`MAR:Hf
1805,Codi,Astie,Latvia,444-8353,castie@hotmail.co.uk,144710150,4nM0(x8[`:Os
2302,Dru,Astie,Paraguay,429-7837,dastie@home.nl,354794486,K!=_-t;$G1@"9t
5708,Dell,Astie,South Korea,997-3166,dastie@rediffmail.com,682884939,!SF>Ui
6560,Kris,Astie,Sri Lanka,444-7038,kastie@wanadoo.fr,176636877,l*>WyJ
7903,Wat,Astie,Mali,219-7970,wastie@planet.nl,461992505,n{c]UoyHU$faQr
8350,Dniren,Astie,Iraq,997-6716,dastie@live.it,967146899,AD#|@qp{_;$&
9453,Carolyne,Astie,Singapore,429-4964,castie@mail.com,746147402,']{84vp]
301,Brittaney,Audsley,Liechtenstein,997-4401,baudsley@me.com,791388747,B*I{6GFrH72A8
1495,Ainsley,Audsley,Liechtenstein,270-1923,aaudsley@yahoo.com.ar,285373584,}=ZRnE=h_#x||
1525,Burton,Audsley,Democratic Republic of the Congo,398-6275,baudsley@yahoo.co.jp,344044510,(nYdU>yTeE'W
1738,Selene,Audsley,Burkina Faso,908-9645,saudsley@live.com,775264398,d*/JESlwI
2299,Max,Audsley,El Salvador,209-8119,maudsley@frontiernet.net,371047417,F)2}D4tP
3293,Kandace,Audsley,Tajikistan,444-6987,kaudsley@telenet.be,561417964,_<o"%y8l9K
3974,Aleksandr,Audsley,Spain,270-7850,aaudsley@me.com,164077858,_(d!PU?uf5W];t_
4164,Tallie,Audsley,Japan,925-4268,taudsley@yahoo.co.uk,526073524,0]^H}Iq~|A}jHe
4298,Red,Audsley,Gambia,444-4879,raudsley@freenet.de,518588837,)vYH'7|"9N
4480,Norman,Audsley,Bangladesh,398-1432,naudsley@arcor.de,659575901,ud|yt~w4@W9N-<)5
5242,Noble,Audsley,Zimbabwe,444-3314,naudsley@verizon.net,688883612,L?CIv0#*-|dBY0
5485,Herbert,Audsley,Venezuela,867-2768,haudsley@yahoo.com.sg,205119506,V<(m6%O
5517,Griffy,Audsley,Mali,925-9220,gaudsley@verizon.net,976634617,mv:RF?WbjG19iL]
5601,Joceline,Audsley,Jordan,925-5904,jaudsley@terra.com.br,779618303,Q:C$NQ1`CM
7568,Albertine,Audsley,Singapore,270-8106,aaudsley@aol.com,969334751,3O2CKtH<Qt
8847,Filia,Audsley,Bahamas,867-2725,faudsley@ymail.com,408587589,j>d]TqP$d?.
9436,Elwood,Audsley,Morocco,429-3444,eaudsley@web.de,215182587,5/koKS98
9971,Hadria,Audsley,Mozambique,219-3543,haudsley@gmx.net,118336234,t"'*Y&*8f;
316,Ryley,Axby,Morocco,398-5092,raxby@yahoo.com.br,796170203,z=$^44_O#B1XuI
1973,William,Axby,China,908-5952,waxby@yahoo.co.id,444918367,}+QN-W
2246,Irvine,Axby,Bangladesh,209-1577,iaxby@terra.com.br,693260565,J.0IR`&mU)GzHCVY
3470,Ansel,Axby,Vanuatu,209-9353,aaxby@sky.com,353564199,yis_QzCI1
5435,Marijn,Axby,Fiji,209-2847,maxby@aim.com,133883564,A=$4wUS&4sP1D7I
5523,Elyn,Axby,Ireland,398-2560,eaxby@live.com,849292614,p0|#|E]S&GVSn
5827,Shea,Axby,Paraguay,429-1902,saxby@frontiernet.net,472371813,xwsd8a^%
6377,Scotti,Axby,Syria,429-4018,saxby@yahoo.com.sg,916000822,lJv7i}arA{.;SW
9047,Dasi,Axby,Tuvalu,997-3270,daxby@att.net,512775203,a3_A]B6$Rhglbtkm
9545,Claudia,Axby,Tunisia,270-4146,caxby@yahoo.com.au,571092522,[~TpUEX-LPoOT']]
767,Kris,Axten,Mexico,997-2306,kaxten@aliceadsl.fr,491227875,P0S9n7b$vb
1729,Janenna,Axten,Turkey,429-8968,jaxten@planet.nl,424045171,{0oqnq3A1
2053,Kirby,Axten,Panama,429-9166,kaxten@tiscali.co.uk,410697267,~+S['ir3rnD5qu#%
3249,Norman,Axten,United Arab Emirates,908-1233,naxten@outlook.com,222341889,~f?W55j=&L`&D$
3668,Gelya,Axten,Holy See,270-2026,gaxten@planet.nl,173029044,GHvK-C9'9.y
7072,Timmy,Axten,Luxembourg,219-5509,taxten@optonline.net,728976652,\|JRF\=#w>V
7650,Fonsie,Axten,Jamaica,444-9917,faxten@bol.com.br,592203147,S*Q:2Tv`zcU2}c^
8940,Levin,Axten,Luxembourg,429-8735,laxten@sbcglobal.net,406388870,=}Os0OC/C+MAT
9346,Afton,Axten,United Kingdom,209-7535,aaxten@mail.ru,381451601,*>P`n?D}/54\
9862,Cortney,Axten,Gambia,997-8695,caxten@shaw.ca,833822264,b}v`<e_U/}\~\y0
1810,Ryan,Ayce,Liberia,209-9807,rayce@rambler.ru,322694063,fg5+co7;
1864,Ninnetta,Ayce,Democratic Republic of the Congo,209-4967,nayce@mac.com,186003200,]N6+3!2Y-g
5482,Edmund,Ayce,El Salvador,908-3276,eayce@t-online.de,973378350,fce%hf?3Z9~
6048,Hi,Ayce,New Zealand,209-2940,hayce@uol.com.br,150232613,s&\jy?a1
6566,Annette,Ayce,Montenegro,270-2446,aayce@ntlworld.com,531657721,wZDD4a9cb
6602,Kanya,Ayce,Sierra Leone,908-6053,kayce@earthlink.net,869705556,6ThMZvl=eR*N
8592,Vergil,Ayce,Samoa,867-1046,vayce@yahoo.co.id,801788939,-1gh4VZY^v~i>
9487,Moss,Ayce,Guyana,270-5573,mayce@tiscali.it,986875998,(!34[#
147,Deonne,Azam,Eritrea,429-4081,dazam@ig.com.br,986829728,#qJY[(!
191,Jodie,Azam,South Sudan,429-3030,jazam@optusnet.com.au,135640564,B;#ZEwo<0
885,Billy,Azam,Qatar,925-8671,bazam@yahoo.co.uk,112353696,'G9EL'|]n3<
1603,Vivi,Azam,Somalia,925-3910,vazam@yahoo.co.jp,181305711,_Q*.=!@Ey5C9-c
4084,Rosalinda,Azam,Ecuador,270-5042,razam@bigpond.net.au,876497063,F5eYb\5+J=K
4647,Carl,Azam,Sierra Leone,219-8797,cazam@uol.com.br,968444369,cT7{|%
8413,Merry,Azam,Bolivia,398-5313,mazam@chello.nl,646076441,9V`}*j%zd/-Bx7k
9582,Debera,Azam,Vanuatu,209-3913,dazam@yahoo.in,222577002,\-ZI2oKgz%&7wv
9736,Corabella,Azam,Uzbekistan,398-9716,cazam@yahoo.co.id,501800516,''s{N?U
368,Kelcy,Babst,Grenada,270-3035,kbabst@cox.net,617272776,1v%Mir0d_mROiF
382,Nial,Babst,Tunisia,219-2261,nbabst@live.fr,825106841,*j:2`fz!H9`
1041,Anne,Babst,Mali,429-4596,ababst@hotmail.de,734844202,/SN9uGNwQfoG8j
2439,Darn,Babst,New Zealand,398-4904,dbabst@windstream.net,272291924,c%Li2D
2751,Afton,Babst,Zimbabwe,908-6244,ababst@cox.net,898686164,2HhycJ"?2>
3696,Stephi,Babst,Kyrgyzstan,925-9063,sbabst@orange.fr,423874419,F:h7Y3&K]S?7
5229,Niall,Babst,Oman,908-2991,nbabst@verizon.net,315445336,1yYDz~M
5588,Dinnie,Babst,Vietnam,398-4435,dbabst@club-internet.fr,537930629,;y-vQa1D[^P`
6827,Curt,Babst,Djibouti,398-8846,cbabst@aliceadsl.fr,539214520,:C0f|;Urt
6917,Basia,Babst,Cambodia,398-5985,bbabst@alice.it,958316958,?$_61RIQ2Um(#%)9
8269,Leona,Babst,Kuwait,908-9211,lbabst@club-internet.fr,944188065,2NW~RzBkxivQ"c-
8270,Uriel,Babst,Ethiopia,209-1827,ubabst@frontiernet.net,593509931,~]*mlX*q%
9204,Shaylah,Babst,Guyana,270-1538,sbabst@gmx.de,794834607,C%2gnh7v
9323,Laura,Babst,Kazakhstan,209-9741,lbabst@yahoo.in,321744694,[oHX'UmXq5S!8M
9988,Winni,Babst,Montenegro,209-8224,wbabst@mail.com,160405115,B(s\llQK[7>6
507,Kylie,Bacup,Japan,270-7351,kbacup@yahoo.com.br,722892068,]}s.-bWXDdN.c<
741,Arnie,Bacup,Oman,209-1341,abacup@rocketmail.com,626283689,fmrP4_
2251,Herbert,Bacup,New Zealand,908-7335,hbacup@bol.com.br,574132486,Wzb}U4c[F^|
5661,Stormy,Bacup,Myanmar (formerly Burma),270-6265,sbacup@centurytel.net,681474073,.CgtBq[.)/KZ}qR=
9108,Melinde,Bacup,Bosnia and Herzegovina,908-8613,mbacup@yahoo.com.mx,366777242,z]=@/|+KT
144,Kirby,Balasini,Luxembourg,429-1322,kbalasini@planet.nl,728139625,-TBN]Ut'G?d/mqI2
592,Kincaid,Balasini,Sao Tome and Principe,219-2068,kbalasini@bigpond.com,916419570,&t&<jH}d4
1268,Lian,Balasini,Lesotho,997-1786,lbalasini@live.com.au,190282089,hNg6C8`Y
5433,Noach,Balasini,Mauritania,925-4164,nbalasini@bellsouth.net,380544127,xOo9:3
6463,Susana,Balasini,South Sudan,867-8299,sbalasini@arcor.de,305607080,uv?&v33/?4]
7583,Selene,Balasini,Syria,997-7651,sbalasini@charter.net,697543211,ke~CK&f
8347,Saundra,Balasini,Palestine State,270-6575,sbalasini@tiscali.it,707888770,PAP-F_<9}UKX_KD'
9165,Giulio,Balasini,Bhutan,429-9956,gbalasini@bellsouth.net,731067491,IzDX2Om8#5TRg&
503,Cordy,Balcon,Sri Lanka,925-9681,cbalcon@juno.com,282460247,N/NKKo0KLBD|2<4
665,Darn,Balcon,Slovenia,908-9674,dbalcon@freenet.de,897465103,r2rq<s&b;/
1551,Valma,Balcon,China,209-4124,vbalcon@live.fr,349287072,"W$-Kws5%+%2tzR
3395,Constancia,Balcon,Niger,219-3725,cbalcon@yahoo.com.br,898856593,LS%a+4}kAtKLM)#:
5066,Osmond,Balcon,Australia,997-6375,obalcon@ig.com.br,228730621,KG>g3M}i%C(
5909,Jazmin,Balcon,Nigeria,997-8562,jbalcon@charter.net,331677088,Jnz*V{I&$nM
6616,Shea,Balcon,Kazakhstan,270-1538,sbalcon@bigpond.com,371534413,<:R(9Wup
6756,Kirk,Balcon,France,867-3703,kbalcon@arcor.de,808993296,Po1@-4=sak'S
1288,Valdemar,Baldin,Montenegro,997-9749,vbaldin@centurytel.net,167260888,3^th|noNoS5>pf>
2853,John,Baldin,Brazil,444-7947,jbaldin@optusnet.com.au,715015814,&ZY*[E%_c4>e?9'L
3827,Nehemiah,Baldin,Somalia,209-9713,nbaldin@bluewin.ch,714284144,N9H;)!Rpoui&`e.
6553,Erhart,Baldin,United States of America,209-8506,ebaldin@me.com,363959587,zf|p3+(e9p
7610,Eula,Baldin,Comoros,444-8507,ebaldin@telenet.be,718038022,WWj$~e$VBg7XtAE
8137,Ginevra,Baldin,Togo,925-4471,gbaldin@yahoo.co.in,171549545,6.BCI>7Sd/Iw8
8743,Buddy,Baldin,Azerbaijan,925-4924,bbaldin@sbcglobal.net,291630039,<gr@OX$WDj%~=pY
9335,Merrel,Baldin,Maldives,398-7607,mbaldin@ig.com.br,749921115,xasj}$=B
9762,Leese,Baldin,Laos,270-5599,lbaldin@virgilio.it,297535073,_bsO:dD>H@q
2268,Cornelius,Balmann,Cabo Verde,429-8337,cbalmann@neuf.fr,775380909,uBPcqV7.
3535,Annabelle,Balmann,Mauritania,908-3845,abalmann@wanadoo.fr,567228971,QjiFWf*`/#;-r0C+
4213,Justin,Balmann,North Korea,997-5005,jbalmann@yahoo.co.jp,639080747,0F\_<v@MkVq
7651,Ingram,Balmann,Singapore,867-5643,ibalmann@home.nl,177051639,PUpGHmc+[(\09K'
7892,Karlee,Balmann,Estonia,997-3752,kbalmann@optusnet.com.au,849106132,%4}GV24u<%c
8395,Finlay,Balmann,San Marino,925-9978,fbalmann@mac.com,681516714,mK"jWr190zz\`8!
9428,Leila,Balmann,Ghana,444-4606,lbalmann@yahoo.co.in,354858471,oOPri-S0W
540,Ricki,Bambrugh,United Arab Emirates,867-5140,rbambrugh@yahoo.fr,222477533,PlA{rdW`C.
1863,Hadlee,Bambrugh,Bhutan,925-1150,hbambrugh@ig.com.br,199437207,&0cz~SLv=
2290,Worth,Bambrugh,Palestine State,997-3213,wbambrugh@yahoo.com.ar,632442721,^MWQc0_
5351,Sigrid,Bambrugh,Jamaica,908-1864,sbambrugh@qq.com,420110500,mk>g0PxrPCea
5806,Jayson,Bambrugh,Maldives,908-5311,jbambrugh@freenet.de,605211135,zbtbJV~v@eb
6826,Hamish,Bambrugh,Nepal,925-1087,hbambrugh@me.com,823714953,ck"C5@qkay^
7943,Henrietta,Bambrugh,Yemen,997-6489,hbambrugh@earthlink.net,141140755,Xm}ETJ~mo
8358,Hilton,Bambrugh,Kiribati,219-7574,hbambrugh@comcast.net,501413947,*W^4khAyO?*z"k
8433,John,Bambrugh,Sao Tome and Principe,398-2346,jbambrugh@hetnet.nl,358299048,8:?A^LI
9045,Isadora,Bambrugh,Côte d'Ivoire,398-2992,ibambrugh@zonnet.nl,368128136,$la'0rR=~}ta
9760,Emory,Bambrugh,Maldives,997-7549,ebambrugh@terra.com.br,135227226,Ok6:FB
1180,Cordelie,Banishevitz,Andorra,209-5168,cbanishevitz@bigpond.com,932759538,q/#?yIzzGY
1381,Darn,Banishevitz,Eritrea,997-8352,dbanishevitz@me.com,684317373,L?7/\ypAO}21
2171,Trevar,Banishevitz,Ghana,209-9514,tbanishevitz@mac.com,214081050,E&vvn6[L9*
3596,Benyamin,Banishevitz,Yemen,429-3520,bbanishevitz@chello.nl,710749956,i*Qnd^v3w\h[+e
4679,Tabby,Banishevitz,Kuwait,867-4111,tbanishevitz@yahoo.it,291876093,i\%b8ix9tZch
5704,Lottie,Banishevitz,Kuwait,270-7682,lbanishevitz@yahoo.co.in,141750307,Gl*fG$
6830,Yardley,Banishevitz,Barbados,925-5918,ybanishevitz@rediffmail.com,148687031,Zq3U7S5B/>q}v>
9419,Danella,Banishevitz,Dominican Republic,429-5443,dbanishevitz@hotmail.es,417444770,D;<s2::9
363,Casper,Barge,Chile,925-5660,cbarge@verizon.net,890047527,Zs0A7?/l~&hb1jy
364,Dolph,Barge,Netherlands,398-3964,dbarge@juno.com,710508038,Wgn|q&ily^7U0Vc
698,Osmond,Barge,Antigua and Barbuda,867-2399,obarge@yahoo.com.br,260977952,e*e@yU'%Rj
1008,Candida,Barge,Croatia,429-6826,cbarge@optonline.net,692294705,N'q7!dk|"?+W>5
3291,Alric,Barge,Kiribati,429-6975,abarge@yahoo.ca,791323165,GghSzrYi<p
4128,Rafaello,Barge,Australia,398-9686,rbarge@bigpond.com,644451989,z[I3lF8a-"
6590,Anne,Barge,Nigeria,209-3942,abarge@bol.com.br,936243985,<`SyQdH:C
7005,Larina,Barge,Bolivia,867-6634,lbarge@earthlink.net,460141443,3A3~3K&}
1111,Lem,Barnaclough,Rwanda,398-4393,lbarnaclough@home.nl,141731113,Pjdx0Ek;f4SM4Z1
1425,Janifer,Barnaclough,Cyprus,429-8116,jbarnaclough@t-online.de,534487225,rs'w@(<
1833,Findlay,Barnaclough,Nauru,867-6683,fbarnaclough@live.it,546078970,}BpGikOa
2136,Seka,Barnaclough,Chad,997-2442,sbarnaclough@bigpond.com,892749752,SE/F:b2=R`K+T
2343,Dalli,Barnaclough,Ukraine,444-7037,dbarnaclough@optonline.net,610697342,+IgJ&P['F[NWKkw
4564,Cassandre,Barnaclough,Montenegro,997-7756,cbarnaclough@outlook.com,415356219,w.o3/H4p
5887,Filberte,Barnaclough,Monaco,925-7860,fbarnaclough@telenet.be,925707895,C*:S"<p;
6487,Seka,Barnaclough,Laos,209-3476,sbarnaclough@bluewin.ch,244145027,O^~$6&~^]
6600,Billy,Barnaclough,Palau,209-9753,bbarnaclough@blueyonder.co.uk,937002864,J8zQ8/*\^
7688,Gene,Barnaclough,Austria,444-7425,gbarnaclough@outlook.com,829921734,tV\I[vMW
8281,Elia,Barnaclough,Rwanda,398-1584,ebarnaclough@yandex.ru,736905276,~jX/E)]o8+N-
9332,Cammie,Barnaclough,Cambodia,444-4869,cbarnaclough@ig.com.br,320198830,etFgBh3E4`E'}w'{
210,Shaylah,Barnett,Qatar,908-5881,sbarnett@tin.it,857192702,/iiLjP]xgTYZNL
1191,Valry,Barnett,Czechia (Czech Republic),429-8990,vbarnett@me.com,392489345,\ZZ$sDAynvc
1333,Skippy,Barnett,Samoa,908-4349,sbarnett@windstream.net,313191836,Ny|9o2}tE#qy+~CJ
1885,Sigmund,Barnett,Serbia,270-6843,sbarnett@telenet.be,197801083,5u[}Xe^&S
2255,Janel,Barnett,Egypt,398-7070,jbarnett@juno.com,162873556,H#]^++
2983,Torrence,Barnett,Djibouti,429-5971,tbarnett@zonnet.nl,320986864,`4mYu;%F[.
4037,Oliviero,Barnett,Guyana,908-8901,obarnett@zonnet.nl,620430314,J-c1`D4B+:g
5361,Belinda,Barnett,Comoros,867-4712,bbarnett@virgilio.it,326957536,u9`A+^H[D<wuxra
5897,Cortney,Barnett,Kazakhstan,429-8124,cbarnett@live.com.au,233992241,MfW*Hi
6361,Maisie,Barnett,Nauru,209-6926,mbarnett@googlemail.com,301367581,'/w4JR:O&k-:$<U
6447,Ferdinand,Barnett,Azerbaijan,444-9892,fbarnett@yahoo.com,206592047,=N-ZIpR
7007,Glynn,Barnett,Singapore,398-7115,gbarnett@uol.com.br,481348621,Gxz5Jm/}
7831,Rois,Barnett,Czechia (Czech Republic),997-2215,rbarnett@yahoo.com.mx,515510747,_+mYY9>
8256,Darill,Barnett,Bolivia,429-5426,dbarnett@t-online.de,346769102,as/'%!
9073,Robbyn,Barnett,Myanmar (formerly Burma),219-5084,rbarnett@verizon.net,258496149,U&q7_DMzK]V4b
2787,Darn,Barnsdall,Georgia,444-6823,dbarnsdall@rocketmail.com,139139987,L_a{KE
3854,Nikki,Barnsdall,Libya,398-8536,nbarnsdall@yahoo.co.in,544870388,b(o/+C~H"?pBpKZ}
4535,Patrizia,Barnsdall,Denmark,219-5484,pbarnsdall@hetnet.nl,748261739,Y*w?/&%~vbe
4656,Rickard,Barnsdall,Antigua and Barbuda,997-3681,rbarnsdall@yahoo.fr,485140398,In6NqO1`0
4863,Jase,Barnsdall,Tonga,867-4129,jbarnsdall@bluewin.ch,955850507,6Yfw<m}y^nX.2{f.
6050,Ethelyn,Barnsdall,Madagascar,270-7950,ebarnsdall@orange.fr,960279460,<$](||$H
6783,Robbyn,Barnsdall,Sudan,908-6905,rbarnsdall@sfr.fr,110012910,J=$}i'*nd$gU5SJD
7981,Kristin,Barnsdall,Burkina Faso,908-5907,kbarnsdall@shaw.ca,434260677,I'Ay*wgO
8732,Frederigo,Barnsdall,Switzerland,867-6002,fbarnsdall@yahoo.it,440928721,<gt%;ET<
9076,Lian,Barnsdall,Qatar,925-8877,lbarnsdall@mail.com,278676700,Ha=jY:iZ
9664,Farley,Barnsdall,Malaysia,219-6978,fbarnsdall@chello.nl,875515968,hNJNJ{S
1695,Ad,Barracks,Sao Tome and Principe,997-9717,abarracks@yahoo.com.au,795348997,J9?Kk~B
2062,Pammi,Barracks,Dominican Republic,270-5303,pbarracks@club-internet.fr,670985397,F![f+rOA%VmII(.P
3315,Marcille,Barracks,Algeria,997-6655,mbarracks@live.ca,354241540,CV0QWWn"U{m/]
3791,Franzen,Barracks,Tonga,209-6859,fbarracks@juno.com,718331734,!mGgt537;
4224,Drucill,Barracks,Sierra Leone,925-1902,dbarracks@live.com,995255193,n.;d{>4A_X
6227,Aleksandr,Barracks,Venezuela,270-7825,abarracks@chello.nl,239649621,?iQ5CL<Gnp8"?
9134,Minnaminnie,Barracks,Iran,925-3146,mbarracks@rediffmail.com,178465263,(uvSw!
1304,Joletta,Barrie,Romania,429-8771,jbarrie@gmail.com,636652259,}6aStGi)sHj^$
4101,Jarret,Barrie,Bulgaria,398-8648,jbarrie@home.nl,549008520,Dt2`(mn#348"
4591,Ryley,Barrie,Maldives,997-4913,rbarrie@me.com,465504445,^t|DUSf+
6729,Lydon,Barrie,Chad,270-8916,lbarrie@bluewin.ch,409451340,$WEQd&_!Xs(
6846,Otis,Barrie,Lebanon,925-8937,obarrie@facebook.com,476037022,c<vr?2
7127,Granger,Barrie,Portugal,398-1967,gbarrie@shaw.ca,280922118,TJ`)J:
7818,Cary,Barrie,Oman,209-6319,cbarrie@bluewin.ch,748514409,:m:ikC_Uen{gW|:J
577,Rivkah,Barritt,Latvia,867-6729,rbarritt@hotmail.co.uk,545934944,i:T^W'4
1734,Peyton,Barritt,Yemen,444-5659,pbarritt@facebook.com,416614802,;=*<V_
2692,Celestyna,Barritt,Cuba,209-1082,cbarritt@sfr.fr,276056547,JY!Jy97PK
3361,Aggie,Barritt,San Marino,908-5646,abarritt@tiscali.co.uk,967358275,.$W)KlJUyqQP#*
3673,Bernie,Barritt,Madagascar,444-8552,bbarritt@gmx.de,937349202,SLR^R>'8)#Itr
4916,Sharon,Barritt,Barbados,908-4045,sbarritt@free.fr,342948721,^wR"VgwH
5028,Egor,Barritt,Barbados,867-1631,ebarritt@mail.com,190294333,Pgt&Solp{qu
5784,Fanni,Barritt,Eswatini (fmr. "Swaziland"),997-9877,fbarritt@hotmail.it,885592511,)LNA?poKANYw4<A
6694,Kirk,Barritt,Georgia,219-6479,kbarritt@planet.nl,401380144,o*[@j24^xA88
7330,Angelina,Barritt,Samoa,867-9843,abarritt@earthlink.net,761487244,=X|:g9*]is
8342,Yorke,Barritt,Cameroon,444-3724,ybarritt@skynet.be,631285605,m:ERJ_v`7`00y438
757,Maisie,Barthot,Ethiopia,209-8224,mbarthot@tin.it,478008392,UNh8w-HZM%9\@
1182,Henrietta,Barthot,China,997-3759,hbarthot@voila.fr,184645032,Wh6l0*u
1821,Lindsay,Barthot,North Macedonia,270-5966,lbarthot@mail.ru,503572957,v^g[:~Sl;`GY
2326,Wakefield,Barthot,Belize,997-4637,wbarthot@live.co.uk,121201594,s)!_I)*X|f!
2694,Renata,Barthot,Kenya,270-6773,rbarthot@blueyonder.co.uk,150180514,mxS?J}H
4273,Denver,Barthot,Belgium,209-9180,dbarthot@ntlworld.com,432708095,V.?dwIC5/y
5342,Winni,Barthot,Serbia,429-6339,wbarthot@arcor.de,110848463,?L!8*(.c]JFVG4kD
5893,Mikaela,Barthot,Azerbaijan,925-8467,mbarthot@yahoo.com.sg,195561749,wn`X.zw9fU]2?{7
6910,Nels,Barthot,Côte d'Ivoire,270-3140,nbarthot@alice.it,564040684,v?dtmUKua-5kr
8953,Hamish,Barthot,Grenada,997-2524,hbarthot@yahoo.co.uk,922606740,kU:3&.v5Hvbh
9168,Ede,Barthot,Italy,219-6015,ebarthot@mac.com,228430789,VOS1mI~y-
922,Margarete,Bartlam,South Korea,209-7066,mbartlam@telenet.be,196718361,{cOhkw#CL
1499,Gavin,Bartlam,Slovakia,925-2883,gbartlam@yahoo.in,302957372,8sj4}):}SQ`PaM$<
3219,Whitman,Bartlam,Djibouti,209-4352,wbartlam@yahoo.com,533118820,)PzjD]APO}G
4023,Merrel,Bartlam,Kyrgyzstan,209-8616,mbartlam@verizon.net,426274543,9h{|R?V{0n
6866,Coriss,Bartlam,Malta,209-8154,cbartlam@facebook.com,873800159,aUr|bW)Ir8_A)Id$
6972,Pierrette,Bartlam,Kazakhstan,429-3483,pbartlam@yahoo.co.uk,290698515,?]4_`kO8nU
7100,Dede,Bartlam,Ecuador,908-9557,dbartlam@zonnet.nl,711651252,wRM:H0QXNRp
7660,Vivia,Bartlam,Dominica,429-1380,vbartlam@yahoo.com.au,436527889,9G8_B3u8+
8000,Troy,Bartlam,North Macedonia,925-1367,tbartlam@yahoo.in,199595099,)z7fD^GXd45]ko
8905,Marketa,Bartlam,Slovenia,219-8089,mbartlam@bigpond.net.au,721533197,?<v"|7@Z
338,Homerus,Bartolozzi,Trinidad and Tobago,997-1787,hbartolozzi@yahoo.com.sg,803409996,rg.7U]
1667,Chelsey,Bartolozzi,Poland,997-2370,cbartolozzi@optusnet.com.au,287533682,_I^z\Y}_;u+c
1748,Jeffry,Bartolozzi,Botswana,997-5485,jbartolozzi@bellsouth.net,699249739,gOZwVLXqz
3058,Janifer,Bartolozzi,Kazakhstan,270-8630,jbartolozzi@optonline.net,212207567,ehAC^yW
3136,Lola,Bartolozzi,Peru,867-8136,lbartolozzi@yahoo.fr,798654072,BgVsu:E:6=hROA{=
3559,Ferdie,Bartolozzi,El Salvador,925-8701,fbartolozzi@ig.com.br,515504353,{RZ[Cj
4185,Burton,Bartolozzi,Micronesia,209-5580,bbartolozzi@yahoo.com.au,782819362,W{UoYI7Wj'QK#S]1
4846,Euell,Bartolozzi,Saint Lucia,209-7087,ebartolozzi@gmx.net,613603715,U\>GCb0S
5203,Boycey,Bartolozzi,Venezuela,270-6012,bbartolozzi@yahoo.es,165786985,{6GSf7m@w6BxLF"
5937,Vita,Bartolozzi,United Arab Emirates,908-2361,vbartolozzi@arcor.de,401088657,VW|}qv?6zD&Z
7219,Madlin,Bartolozzi,Sri Lanka,209-3043,mbartolozzi@freenet.de,154326958,}*0&IN41z
7251,Timmie,Bartolozzi,Lithuania,997-6647,tbartolozzi@yandex.ru,261910726,"LnZf^q<M5^
7942,Maisie,Bartolozzi,Venezuela,867-6923,mbartolozzi@sky.com,272724743,g=Z;y[")
8458,Lilas,Bartolozzi,North Korea,925-9241,lbartolozzi@planet.nl,995681983,HIw?Kd1VwE
9899,Ginni,Bartolozzi,Malawi,429-4624,gbartolozzi@laposte.net,715863008,LDa$hGaXqb(p.d/
844,Tabbie,Bartos,Belize,444-6019,tbartos@outlook.com,176217391,\z*)JD>qA3
902,Timmi,Bartos,South Sudan,444-5141,tbartos@planet.nl,324898762,!>t+4vajCCY_7ib
1214,Ethel,Bartos,Grenada,925-5297,ebartos@neuf.fr,235475191,?"#Z!:=FA`[Vo&
2721,Vinny,Bartos,Romania,867-3715,vbartos@rediffmail.com,809245296,|{5mcX^
4034,Wendy,Bartos,Mauritania,908-6875,wbartos@live.co.uk,258051113,SX0T~>rQgJ
